"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","name","artist","popularity"
"0.622","0.408","9","-16.961","1","0.0578","0.907","0.14","0.129","0.73","82.781","153693","4","Tritsch-Tratsch-Polka, Op.214","Johann Strauss II","1"
"0.133","0.104","4","-22.882","0","0.0443","0.95","0.233","0.279","0.0451","82.118","480240","4","Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar","35"
"0.386","0.0259","6","-28.976","0","0.0501","0.996","0.912","0.0841","0.318","69.136","86093","3","Lyric Pieces, Book 1, Op. 12: No. 5, Popular Melody","Edvard Grieg","20"
"0.183","0.0706","2","-20.391","1","0.0368","0.953","0.925","0.165","0.0398","106.659","1324693","4","Symphony No. 2 in D Major, Op. 73: I. Allegro non troppo - Live","Johannes Brahms","22"
"0.179","0.0781","2","-20.265","0","0.0469","0.936","0.133","0.0687","0.0802","172.857","981707","3","Violin Concerto in D Minor, WoO 23: I. In kraftigem, nicht zu schnellem Tempo","Robert Schumann","21"
"0.164","0.198","2","-19.206","1","0.04","0.939","0.692","0.0993","0.0509","93.424","637467","3","Lyrische Symphonie, Op.18: 1. Langsam","Alexander von Zemlinsky","14"
"0.0982","0.0406","3","-27.973","1","0.0418","0.986","0.741","0.256","0.0304","88.686","460600","4","4 Letzte Lieder (4 Last Songs), TrV 296: No. 4. Im Abendrot","Richard Strauss","24"
"0.435","0.0481","0","-25.667","1","0.0323","0.992","0.925","0.114","0.388","67.601","108280","4","Entrée - Air pour les Paysans et Paysanes","Jean-Baptiste Lully","29"
"0.378","0.126","5","-23.884","1","0.0433","0.993","0.93","0.099","0.322","89.819","268093","4","Organ Concerto in B-Flat Major, HWV 294: III. Allegro moderato (Arr. for Harp)","George Frideric Handel","24"
"0.48","0.0488","7","-24.708","1","0.0453","0.985","0.921","0.104","0.042","125.114","360234","4","Aria in Classic Style, Op. 19","Marcel Grandjany","27"
"0.328","0.0655","4","-20.064","0","0.0442","0.986","0.909","0.088","0.283","151.447","209387","4","12 Danzas Españolas, Op. 37: 5. Andaluza","Enrique Granados","28"
"0.197","0.0175","2","-26.946","0","0.0397","0.984","0.831","0.0877","0.0423","81.461","293013","3","Dances for Harp and Orchestra, L. 103: 1. Danse sacrée","Claude Debussy","37"
"0.226","0.00348","0","-28.933","0","0.0451","0.99","0.715","0.123","0.053","130.74","267920","4","Schubert: Schwanengesang, D. 957: No. 4 Ständchen","Franz Schubert","48"
"0.355","0.181","10","-16.7","0","0.0369","0.912","0.659","0.141","0.169","114.114","173773","4","3. Solstice","Catrin Finch","23"
"0.188","0.0306","9","-23.443","0","0.0437","0.975","0.188","0.0833","0.114","96.292","152440","4","Nana","Manuel de Falla","4"
"0.664","0.0411","2","-16.521","1","0.0557","0.989","0.869","0.104","0.0762","97.692","385173","4","La chasse","Sophia Dussek","20"
"0.124","0.0233","1","-26.805","1","0.0438","0.968","0.9","0.118","0.0353","62.972","358760","3","Harp Concerto in C Minor: II. Adagio","Henriette Renié","22"
"0.247","0.0756","2","-25.538","0","0.0357","0.982","0.51","0.144","0.0715","99.727","278280","3","Songs of Nymphs: IV. Freedom","Marjan Mozetich","20"
"0.169","0.027","5","-30.15","1","0.0514","0.797","0.92","0.117","0.0318","113.478","307027","1","Sospiri, Opus 70","Edward Elgar","54"
"0.198","0.0767","5","-26.785","1","0.0459","0.978","0.91","0.0974","0.0381","75.6","281307","4","Une chatelaine en sa tour, Op. 110: Une Chatelaine en sa tour, Op. 110","Gabriel Fauré","20"
"0.238","0.0172","5","-32.162","1","0.0347","0.978","0.384","0.0849","0.0813","107.553","452200","4","Concerto for Flute and Harp in C Major, K. 299: II. Andante","Wolfgang Amadeus Mozart","21"
"0.238","0.0535","1","-28.126","1","0.0495","0.99","0.909","0.108","0.0642","83.686","196027","4","Sonata for Solo Harp: I. Allegretto","Germaine Tailleferre","34"
"0.129","0.0416","11","-25.83","1","0.0382","0.966","0.923","0.109","0.0389","71.505","666720","4","Harp Concerto, Op. 74: II. Tema con variazioni","Reinhold Glière","20"
"0.284","0.0722","4","-23.219","1","0.0423","0.986","0.863","0.0766","0.149","78.665","359040","5","Suits of the Most Celebrated Lessons, Set 1: Rinaldo: Lascia ch'io pianga (arr. for harp)","William Babell","18"
"0.0888","0.0368","0","-24.371","1","0.0419","0.981","0.925","0.11","0.0346","49.794","521347","4","Concerto pour harpe et orchestre à cordes","Karol Beffa","18"
"0.523","0.00262","11","-29.066","1","0.066","0.955","0.888","0.0376","0.225","93.812","256853","3","A Ceremony of Carols, Op. 28: No. 7. Interlude","Benjamin Britten","21"
"0.175","0.0612","3","-23.115","0","0.0463","0.983","0.885","0.0932","0.0363","78.854","667160","3","Introduction and Allegro for Flute, Clarinet, Harp and String Quartet - 2005 Digital Remaster","Maurice Ravel","18"
"0.215","0.139","5","-18.559","1","0.0374","0.924","0.924","0.11","0.0989","84.014","239227","4","La Source, Op. 44","Alphonse Hasselmans","20"
"0.189","0.00155","0","-38.526","1","0.0395","0.833","0.14","0.0918","0.0335","85.123","372800","4","Concierto Para Arpa y Orquesta, Op. 25: II. Molto moderato","Alberto Ginastera","17"
"0.241","0.0505","2","-25.522","1","0.0559","0.874","0.0363","0.114","0.0391","93.976","822960","4","Fantaisie in A Major, Op. 124","Camille Saint-Saëns","17"
"0.418","0.212","2","-17.623","1","0.0437","0.98","0.895","0.123","0.367","163.888","305867","4","Concierto de Aranjuez for harp and orchestra, Op. 30: III. Allegro gentile","Joaquín Rodrigo","19"
"0.31","0.19","8","-19.485","1","0.0469","0.975","0.85","0.108","0.0854","92.94","351667","4","Impromptu-caprice, Op. 9","Gabriel Pierné","18"
"0.306","0.05","5","-32.084","1","0.0447","0.99","0.896","0.0808","0.225","133.153","278893","4","Harp Concerto in C Major, Op. 6, No. 1: II. Andantino poco allegretto","Ernst Eichner","18"
"0.386","0.0847","9","-25.542","0","0.0415","0.98","0.883","0.0992","0.0357","91.592","115960","4","Petite Suite: III. Fire Dance","David Watkins","16"
"0.205","0.0243","7","-27.736","0","0.0455","0.967","0.604","0.0766","0.101","129.591","304813","4","Hamabdil for Cello and Harp (Hebrew Melody)","Granville Bantock","18"
"0.28","0.0851","3","-24.876","1","0.0401","0.979","0.882","0.109","0.0957","136.767","672800","4","Introduction et Variations from Norma (Bellini)","Elias Parish Alvars","0"
"0.244","0.036","6","-28.005","1","0.0479","0.992","0.934","0.0835","0.0501","89.117","359240","4","Sonata For Flute, Viola And Harp, L. 137: 2. Interlude","Claude Debussy","0"
"0.405","0.0413","4","-28.53","0","0.0405","0.978","0.907","0.0984","0.0446","69.795","290840","4","Solo in G, Wq 139 for Harp: 1. Adagio un poco","Carl Philipp Emanuel Bach","11"
"0.216","0.0582","2","-27.068","1","0.0419","0.981","0.882","0.0855","0.109","79.28","430307","3","Harp Concerto in A major: 2. Larghetto","Carl Ditters von Dittersdorf","1"
"0.29","0.0191","8","-34.456","1","0.0461","0.981","0.9","0.111","0.0369","114.575","349173","4","2 Impromptus: No. 1. Lent","Jean Cras","16"
"0.427","0.00962","11","-26.086","1","0.0564","0.989","0.932","0.0998","0.0399","96.063","323000","4","Harp Sonata: I. Mäßig schnell","Paul Hindemith","16"
"0.202","0.0578","7","-24.672","0","0.0403","0.967","0.965","0.0961","0.0891","77.66","132733","3","En el porta de Santiago ! : Canzon La Benedetta","Andrea Falconieri","17"
"0.415","0.0336","6","-23.872","0","0.033","0.958","0.331","0.126","0.187","85.438","209600","4","Organ Concerto No. 6 in B-Flat Major, Op. 4, No. 6, HWV 294 (version for harp and orchestra): II. Larghetto","George Frideric Handel","16"
"0.314","0.0502","0","-27.099","1","0.0522","0.985","0.894","0.14","0.039","65.747","336108","3","Suite, Op. 83: V. Hymn (St. Denio)","Benjamin Britten","15"
"0.212","0.0251","4","-30.096","0","0.038","0.969","0.787","0.0788","0.116","131.209","550067","4","Never Far Away For Harp And Orchestra: I. Moonlight Shadows (World Premiere Recording)","Bright Sheng","11"
"0.123","0.0368","4","-30.963","1","0.0376","0.966","0.919","0.0767","0.0362","82.648","248600","4","Vers la source dans le bois: Allegro moderato","Marcel Tournier","16"
"0.0827","0.0266","5","-30.042","0","0.0442","0.977","0.91","0.106","0.0444","68.113","388800","5","Harp Concerto: II. Andante","Nino Rota","16"
"0.344","0.0519","10","-22.894","1","0.0474","0.963","0.717","0.103","0.0365","94.646","490400","4","Moon Canticle","Michael Kurek","21"
"0.319","0.163","0","-19.735","0","0.0333","0.944","0.823","0.121","0.136","96.723","409987","4","Concerto pour harpe en ut majeur: III. Rondeau. Allegro agitato","François-Adrien Boieldieu","29"
"0.135","0.0639","0","-22.569","0","0.0411","0.956","0.943","0.0888","0.0377","73.6","486720","4","Harp Concerto, ""Lyra Angelica"": I. Adagio","William Alwyn","17"
"0.279","0.059","4","-24.757","1","0.0464","0.984","0.844","0.116","0.18","115.893","304067","4","Spohr : Sonata for Cello & Harp in G major Op.115 : II Larghetto","Louis Spohr","16"
"0.144","0.116","5","-22.228","0","0.0404","0.828","0.92","0.111","0.0661","83.136","250027","4","Jenkins: Over the Stone (Tros y Garreg), for 2 Harps, Strings and Percussion: IV. Tros y Garreg","Karl Jenkins","20"
"0.364","0.0993","2","-25.982","1","0.0503","0.985","0.892","0.0704","0.0801","106.989","297613","4","How Hill","Patrick Hawes","22"
"0.485","0.00497","3","-27.188","1","0.0731","0.994","0.944","0.124","0.0582","60.617","177173","3","Hiraeth","Grace Williams","15"
"0.178","0.00755","8","-34.084","1","0.0436","0.939","0.852","0.0842","0.0352","66.785","317627","3","Harp Concerto: II. Adagietto","Einojuhani Rautavaara","15"
"0.14","0.0492","5","-26.571","1","0.0346","0.915","0.918","0.108","0.0389","78.816","544667","3","Harp Concerto: 2. Andante moderato","Heitor Villa-Lobos","0"
"0.219","0.111","7","-26.843","1","0.04","0.926","0.749","0.174","0.0395","90.594","593160","4","Variations sur un thème dans le style ancien, Op.30: Variations sur un thème dans le style ancien, Op.30: 古代様式の主題による変奏曲 作品30","Carlos Salzedo","15"
"0.35","0.993","9","-2.718","0","0.0892","0.000165","0","0.196","0.142","93.813","201049","4","No Reprisal","Unearth","7"
"0.345","0.988","6","-2.514","1","0.222","0.000184","0.00368","0.324","0.0978","113.925","154629","4","Death Perception","Thy Art Is Murder","23"
"0.391","0.975","10","-4.292","0","0.111","0.0000263","0","0.0927","0.233","74.994","214399","4","The Hell I Overcame","Bad Omens","10"
"0.354","0.858","1","-7.189","1","0.103","0.000269","0.0000155","0.383","0.527","173.977","212586","3","Raise Your Banner - Single Edit","Within Temptation","58"
"0.378","0.938","9","-5.692","0","0.156","0.00178","0","0.124","0.202","150.164","201297","4","Fragile Bones","Palisades","52"
"0.491","0.847","5","-6.676","0","0.0595","0.00158","0.00617","0.104","0.138","100.025","467120","4","A Silent Arc","Evergrey","8"
"0.381","0.975","1","-5.725","1","0.219","0.023","0.0000154","0.276","0.103","196.052","206750","4","The Accursed","Born Of Osiris","45"
"0.39","0.964","9","-3.97","1","0.0944","0.0000316","0.00179","0.374","0.321","199.957","193233","4","Cowardly Pride","Ghost Iris","4"
"0.586","0.951","6","-3.022","1","0.209","0.00461","0","0.0767","0.471","130.009","231690","4","BURN IT","FEVER 333","60"
"0.233","0.973","0","-3.992","1","0.252","0.000322","0.00000311","0.318","0.427","83.151","349432","4","Walk Tall II","Set to Stun","3"
"0.622","0.94","5","-4.96","0","0.166","0.00893","0.00000569","0.237","0.098","120.001","238000","4","Braveheart","King 810","34"
"0.582","0.865","1","-4.402","1","0.0405","0.000025","0.00000893","0.347","0.412","112.965","223077","4","Over My Dead Body","Blind Channel","43"
"0.556","0.951","9","-3.179","1","0.0729","0.000464","0","0.292","0.482","128.051","208125","4","Heavy Is The Weight (feat. Andy Mineo)","Memphis May Fire","53"
"0.412","0.969","11","-3.942","1","0.0965","0.0000938","0.165","0.183","0.155","80.009","277125","4","Dead Tomorrow","Skinlab","32"
"0.449","0.719","0","-5.741","1","0.037","0.211","0.00128","0.0848","0.307","106.841","286907","4","Firelight","Within Temptation","7"
"0.433","0.943","2","-4.483","1","0.0673","0.0000146","0.0314","0.222","0.262","96.006","230613","4","Man the Machine","Queensrÿche","43"
"0.176","0.97","7","-4.34","1","0.0865","0.000124","0.186","0.455","0.215","180.045","204136","4","We're Done with You","Death Ray Vision","1"
"0.238","0.943","4","-7.846","1","0.0716","0.0000252","0.0871","0.0876","0.31","127.475","384658","4","Respect My Solitude","In The Woods...","0"
"0.43","0.962","11","-4.469","1","0.0798","0.00105","0.869","0.13","0.15","99.992","288875","4","Avalanche","August Burns Red","48"
"0.381","0.988","8","-3.693","0","0.18","0.0147","0.0000012","0.192","0.19","139.987","238000","4","Satellites","Exist Immortal","1"
"0.475","0.882","9","-7.906","1","0.031","0.000853","0.0000129","0.0861","0.163","97.034","248793","4","You Are So Beautiful","Emigrate","45"
"0.268","0.337","10","-9.082","1","0.0308","0.118","0.0305","0.11","0.0748","117.21","218471","3","Juniper","Myrkur","46"
"0.455","0.996","4","-3.016","0","0.0825","0.0000599","0.0000292","0.333","0.176","99.997","322173","4","Partisan","Sodom","5"
"0.386","0.95","0","-7.262","0","0.141","0.0000595","0.297","0.116","0.0708","103.927","331442","4","Watch Me Burn","Vüre","33"
"0.256","0.962","0","-4.718","1","0.132","0.0000706","0.338","0.0534","0.245","80.582","232720","4","Rise and Slay","BillyBio","36"
"0.442","0.99","5","-1.232","0","0.241","0.000167","0.00000406","0.345","0.263","168.898","203542","4","Pain in Purpose","Capsize","4"
"0.407","0.983","2","-3.4","1","0.165","0.0000335","0","0.333","0.221","95.001","190080","4","Deathwish","The Disaster Area","1"
"0.559","0.876","0","-3.033","1","0.043","0.0000461","0.00000185","0.0741","0.585","111.115","212433","4","Skeletons","New Years Day","53"
"0.505","0.978","0","-3.612","1","0.0674","0.000229","0.00108","0.114","0.129","105.008","210213","4","Never Surrender","Warkings","30"
"0.576","0.907","11","-5.307","1","0.139","0.00182","0.00000177","0.135","0.409","92.948","191191","4","Giving Back the Pain","Afterlife","34"
"0.182","0.878","3","-6.24","0","0.0941","0.0000538","0.955","0.0883","0.0776","94.302","287742","4","InStructed InSanity","Blood Red Throne","13"
"0.174","0.949","5","-4.423","0","0.12","0.00000278","0.963","0.0688","0.361","93.421","223904","4","Dusk Is Dawning","The Overthrone","0"
"0.414","0.987","6","-5.616","0","0.0835","0.0000181","0.0000101","0.328","0.319","158.011","217173","4","Demolition Man","Flotsam & Jetsam","2"
"0.42","0.985","8","-3.061","1","0.109","0.0000189","0.000066","0.28","0.185","104.95","243439","4","Conquer the Silence","Silver End","34"
"0.505","0.953","3","-4.888","1","0.0794","0.000424","0.00426","0.075","0.243","110.014","241827","4","Myth of Masada","Kalidia","0"
"0.499","0.97","0","-2.838","1","0.116","0.000683","0.136","0.0871","0.0506","106.558","340132","4","All Out Life","Slipknot","76"
"0.532","0.948","6","-5.298","1","0.065","0.0000298","0.019","0.331","0.38","112.01","282853","4","Before the Eons","Aenimus","29"
"0.425","0.884","11","-9.386","0","0.0657","0.00000801","0.873","0.393","0.311","121.074","236480","4","Love the Ones You Hate","A Pale Horse Named Death","33"
"0.536","0.983","0","-4.685","1","0.0639","0.000013","0.195","0.0855","0.188","107.016","286825","4","Full Moon Shoals","Soilwork","47"
"0.53","0.943","4","-6.554","0","0.11","0.00315","0.00147","0.0701","0.245","140.023","258869","4","ANTI-SOCIAL","While She Sleeps","61"
"0.469","0.743","1","-5.57","0","0.0272","0.00222","0.000111","0.276","0.481","86.953","272292","4","Yggdrasil","Brothers of Metal","45"
"0.445","0.992","5","-3.758","1","0.207","0.0000118","0.0126","0.068","0.0788","125.007","238667","4","Abyss","Jonestown","29"
"0.406","0.963","11","-5.626","0","0.128","0.0000894","0.000232","0.26","0.46","147.932","200733","4","Bring Out Your Dead","Venom","38"
"0.0763","0.871","2","-8.414","1","0.071","0.00000355","0.89","0.202","0.118","78.559","332500","4","Sortilege","Corpsessed","1"
"0.381","0.968","2","-4.341","1","0.0951","0.0000405","0.13","0.375","0.346","170.227","205248","4","Brimstone","Whitechapel","55"
"0.5","0.927","8","-6.346","1","0.0453","0.000383","0.0015","0.229","0.662","97.535","240840","4","I'm on Fire Tonight","Chrome Division","9"
"0.172","0.926","10","-7.762","1","0.0573","0.00000258","0.28","0.485","0.303","94.84","394733","3","Eye of the Storm","Rifftera","28"
"0.369","0.846","1","-5.528","0","0.0441","0.00002","0.00213","0.36","0.277","171.923","344987","4","Rising","Lovebites","21"
"0.444","0.976","9","-2.756","0","0.0815","0.0000105","0.0149","0.104","0.217","120.103","247081","4","Home","For I Am King","41"
"0.475","0.941","5","-5.628","1","0.0991","0.0000516","0.000363","0.361","0.346","140.086","243214","4","Nightmare","Logical Terror","29"
"0.413","0.988","10","-4.302","1","0.198","0.00704","0","0.439","0.042","162.043","194938","4","Detach","Ghost Key","35"
"0.417","0.951","8","-5.065","1","0.109","0.0000464","0.749","0.31","0.289","80.044","111507","4","Insecurity Checkpoint","Wristmeetrazor","27"
"0.499","0.856","11","-4.893","1","0.11","0.00145","0.0301","0.569","0.624","129.55","67872","4","Destroyer","Mindforce","34"
"0.452","0.954","10","-4.616","0","0.153","0.00182","0","0.217","0.364","150.055","299600","4","Solace","A War Within","25"
"0.336","0.992","7","-2.702","1","0.16","0.000182","0.000464","0.57","0.243","136.055","107213","3","Imbecile","Wither","30"
"0.48","0.985","9","-2.636","0","0.104","0.00535","0","0.384","0.517","76.035","221447","4","Low Like You","Extortionist","29"
"0.394","0.991","9","-4.668","1","0.0938","0.0000042","0.00169","0.292","0.0619","155.05","238839","4","Preaching to the Converted","Artillery","31"
